[Inv-Add] 19H:1M pid:  1000004  PezziDev Get  3100011 
[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:12M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:16M pid:  1000003  Fosforocore Get  727841 

[Inv-Add] 22H:17M pid:  1000003  Fosforocore Get  725067 

[Inv-Add] 22H:17M pid:  1000003  Fosforocore Get  1003010 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:20M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:23M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:24M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:29M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:35M pid:  1000005  maxi Get  3008733 

[Inv-Add] 22H:35M pid:  1000005  maxi Get  3008733 

[Inv-Add] 22H:35M pid:  1000005  maxi Get  723715 

[Inv-Add] 22H:35M pid:  1000003  Fosforocore Get  3001044 

[Inv-Add] 22H:35M pid:  1000003  Fosforocore Get  3009002 

[Inv-Add] 22H:35M pid:  1000003  Fosforocore Get  3304151 

[Inv-Add] 22H:35M pid:  1000003  Fosforocore Get  3007110 

[Inv-Add] 22H:35M pid:  1000005  maxi Get  3004245 

[Inv-Add] 22H:35M pid:  1000003  Fosforocore Get  820071 

[Inv-Add] 22H:35M pid:  1000003  Fosforocore Get  3002926 

[Inv-Add] 22H:35M pid:  1000003  Fosforocore Get  723715 

[Inv-Add] 22H:35M pid:  1000003  Fosforocore Get  3004245 

[Inv-Add] 22H:35M pid:  1000005  maxi Get  3301226 

[Inv-Add] 22H:35M pid:  1000005  maxi Get  3002926 

[Inv-Add] 22H:35M pid:  1000005  maxi Get  3303698 

[Inv-Add] 22H:35M pid:  1000003  Fosforocore Get  800804 

[Inv-Add] 22H:35M pid:  1000003  Fosforocore Get  723342 

[Inv-Add] 22H:35M pid:  1000003  Fosforocore Get  3009002 

[Inv-Add] 22H:35M pid:  1000003  Fosforocore Get  1088000 

[Inv-Add] 22H:35M pid:  1000003  Fosforocore Get  729847 

[Inv-Add] 22H:35M pid:  1000005  maxi Get  3303373 

[Inv-Add] 22H:35M pid:  1000003  Fosforocore Get  3004181 

[Inv-Add] 22H:35M pid:  1000005  maxi Get  3001044 

[Inv-Add] 22H:35M pid:  1000005  maxi Get  3007110 

[Inv-Add] 22H:35M pid:  1000005  maxi Get  3004181 

[Inv-Add] 22H:35M pid:  1000005  maxi Get  3301224 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000005  maxi Get  1088001 

[Inv-Add] 22H:40M pid:  1000003  Fosforocore Get  727840 

[Inv-Add] 22H:40M pid:  1000003  Fosforocore Get  727841 

[Inv-Add] 22H:40M pid:  1000003  Fosforocore Get  727839 

[Inv-Add] 22H:41M pid:  1000003  Fosforocore Get  727841 

[Inv-Add] 22H:41M pid:  1000003  Fosforocore Get  729476 

[Inv-Add] 22H:41M pid:  1000003  Fosforocore Get  727840 

[Inv-Add] 22H:41M pid:  1000003  Fosforocore Get  3004035 

[Inv-Add] 22H:41M pid:  1000003  Fosforocore Get  727841 

[Inv-Add] 22H:41M pid:  1000003  Fosforocore Get  729477 

[Inv-Add] 22H:41M pid:  1000003  Fosforocore Get  727840 

[Inv-Add] 22H:41M pid:  1000003  Fosforocore Get  727841 

[Inv-Add] 22H:42M pid:  1000003  Fosforocore Get  3004036 

[Inv-Add] 22H:42M pid:  1000003  Fosforocore Get  727839 

[Inv-Add] 22H:42M pid:  1000003  Fosforocore Get  727841 

[Inv-Add] 22H:42M pid:  1000003  Fosforocore Get  729476 

[Inv-Add] 22H:42M pid:  1000003  Fosforocore Get  727840 

[Inv-Add] 22H:42M pid:  1000003  Fosforocore Get  727841 

[Inv-Add] 22H:43M pid:  1000003  Fosforocore Get  3004035 

[Inv-Add] 22H:43M pid:  1000003  Fosforocore Get  727841 

[Inv-Add] 22H:43M pid:  1000003  Fosforocore Get  727840 

[Inv-Add] 22H:43M pid:  1000003  Fosforocore Get  727839 

[Inv-Add] 22H:44M pid:  1000003  Fosforocore Get  729477 

[Inv-Add] 22H:44M pid:  1000003  Fosforocore Get  727841 

